"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Specc11",9.7520784419347e-26,0.498856501678833,0.401,0.29,3.28606035179432e-21,"4","Specc1"
"Tbcb",1.30757925558865e-25,0.563218074499194,0.301,0.199,4.40601905963153e-21,"4","Tbcb"
"Ptp4a2",2.07011801936769e-25,0.380475802309116,0.599,0.477,6.97546967806136e-21,"4","Ptp4a2"
"Hnrnpd1",2.32396920441349e-25,0.430446829990856,0.524,0.41,7.8308466311917e-21,"4","Hnrnpd"
"Id11",2.69852878993142e-25,0.518775638859649,0.4,0.292,9.0929626105529e-21,"4","Id1"
"Gm565551",2.78590408282021e-25,0.55168650307895,0.399,0.291,9.38738239747097e-21,"4","Gm56555"
"Itgb12",2.82149632694956e-25,0.435424145194351,0.515,0.401,9.50731402328925e-21,"4","Itgb1"
"Acvr1",4.53071452429451e-25,0.66937957059995,0.261,0.169,1.52666956610628e-20,"4","Acvr1"
"Selenom",5.41117515135486e-25,0.65293361967207,0.26,0.169,1.82334957900053e-20,"4","Selenom"
"Sqle2",5.415960820922e-25,0.625186234774226,0.268,0.176,1.82496215821788e-20,"4","Sqle"
"Npc2",5.45050576127809e-25,0.348634875734332,0.702,0.608,1.83660242132027e-20,"4","Npc2"
"Use1",7.79624497181954e-25,0.525489457066797,0.369,0.262,2.62702270570431e-20,"4","Use1"
"Dstn",1.41949325882049e-24,0.629508482074535,0.413,0.309,4.78312448492153e-20,"4","Dstn"
"Mat2a",1.75336930187428e-24,0.315032461409773,0.684,0.573,5.90815319959559e-20,"4","Mat2a"
"Myo101",1.79031192430055e-24,0.531466106557059,0.468,0.362,6.03263506012314e-20,"4","Myo10"
"Fscn12",2.72043934847404e-24,0.512443776360031,0.418,0.309,9.16679242861811e-20,"4","Fscn1"
"Slc25a4",3.78613465953844e-24,0.365221487813573,0.636,0.532,1.27577593487807e-19,"4","Slc25a4"
"Hsd17b121",4.3180608576666e-24,0.585122019891442,0.288,0.193,1.45501378659934e-19,"4","Hsd17b12"
"Epn2",4.40842403641048e-24,0.539496365790928,0.4,0.29,1.48546256330887e-19,"4","Epn2"
"Sema5a",4.45663359386069e-24,0.688697839149528,0.271,0.18,1.5017072557873e-19,"4","Sema5a"
"Acer3",4.59928549054321e-24,0.535103827540351,0.314,0.213,1.54977523889344e-19,"4","Acer3"
"Cdc42se11",4.78560741441326e-24,0.544895150115517,0.341,0.239,1.61255827436069e-19,"4","Cdc42se1"
"Rpn1",5.69639936764382e-24,0.516466585799794,0.371,0.266,1.91945873092126e-19,"4","Rpn1"
"Dap",5.71686570258959e-24,0.463940994617103,0.475,0.365,1.92635506714459e-19,"4","Dap"
"Raly1",5.73622745526075e-24,0.478646577886982,0.41,0.302,1.93287920332466e-19,"4","Raly"
"Tes",7.23853916052835e-24,0.431593041265401,0.525,0.414,2.43909815553163e-19,"4","Tes"
"Tmbim61",7.51583033707052e-24,0.374901628845727,0.589,0.47,2.53253419037928e-19,"4","Tmbim6"
"Emp2",7.93010502119141e-24,0.598431047917652,0.292,0.197,2.67212818794066e-19,"4","Emp2"
"Picalm",1.18099638648409e-23,0.531583738783832,0.386,0.28,3.97948542389679e-19,"4","Picalm"
"Medag1",1.55365570298934e-23,0.543382588260388,0.531,0.428,5.23519825679287e-19,"4","Medag"
"Spcs1",1.92161717998246e-23,0.438060060057867,0.469,0.36,6.47508124966888e-19,"4","Spcs1"
"Plac8",2.08688314576528e-23,0.499390051764995,0.498,0.387,7.0319614479707e-19,"4","Plac8"
"Lrig12",2.31761110067752e-23,0.575284187052825,0.348,0.249,7.80942236484297e-19,"4","Lrig1"
"Tubb4b1",4.04390718070994e-23,0.40979013385653,0.471,0.364,1.36263496361202e-18,"4","Tubb4b"
"Clic4",1.0681706511126e-22,0.592953114161415,0.269,0.178,3.59930782598902e-18,"4","Clic4"
"Tmem258",1.26526159640401e-22,0.525686484047335,0.292,0.197,4.26342547524296e-18,"4","Tmem258"
"Snhg4",1.27814160695023e-22,0.534457884057818,0.335,0.236,4.30682595877948e-18,"4","Snhg4"
"Alcam2",1.76509444112869e-22,0.545099745450145,0.338,0.238,5.94766222882724e-18,"4","Alcam"
"Mcmbp",1.86903385022251e-22,0.554177908748388,0.262,0.172,6.29789646170978e-18,"4","Mcmbp"
"Zfhx42",2.55987135969724e-22,0.555532830766001,0.462,0.364,8.62574253363581e-18,"4","Zfhx4"
"Hivep31",3.11372816232853e-22,0.634270052031374,0.297,0.205,1.04920184157822e-17,"4","Hivep3"
"Dynlrb1",3.40879688711678e-22,0.490982972753805,0.346,0.247,1.14862819908287e-17,"4","Dynlrb1"
"Camta11",3.45009309245766e-22,0.442259253097794,0.477,0.369,1.16254336843453e-17,"4","Camta1"
"Arl4c2",4.53787458726036e-22,0.459027974276384,0.386,0.28,1.52908222092325e-17,"4","Arl4c"
"Stmp11",4.732540937668e-22,0.477213147460182,0.42,0.32,1.59467699435661e-17,"4","Stmp1"
"Azin11",4.82976737378208e-22,0.471009116929464,0.377,0.273,1.62743841426961e-17,"4","Azin1"
"Sms2",5.08338376392605e-22,0.589888822930299,0.319,0.226,1.71289699309252e-17,"4","Sms"
"Rsf1",5.86299763993291e-22,0.508035154597244,0.322,0.226,1.97559568475179e-17,"4","Rsf1"
"Chmp4b",8.4055185923966e-22,0.450353649515424,0.404,0.301,2.83232354489396e-17,"4","Chmp4b"
"Capzb",9.20941348495993e-22,0.44281427944587,0.378,0.276,3.1032039678921e-17,"4","Capzb"
"Mdh11",9.73751450991865e-22,0.42143598423471,0.416,0.31,3.28115288926219e-17,"4","Mdh1"
"Snd11",1.03213498622554e-21,0.346425597998396,0.546,0.429,3.47788204958559e-17,"4","Snd1"
"Arhgap242",1.2570890120982e-21,0.560239785626779,0.327,0.232,4.2358871351661e-17,"4","Arhgap24"
"Maged11",1.70420750070371e-21,0.526101558236372,0.354,0.256,5.74249759437122e-17,"4","Maged1"
"Uqcr101",2.10660169992856e-21,0.410917313733451,0.465,0.358,7.09840508807926e-17,"4","Uqcr10"
"Mrps33",2.11584543572466e-21,0.531047766348847,0.328,0.234,7.12955278021782e-17,"4","Mrps33"
"Sdc22",2.49369001212729e-21,0.505535728925961,0.354,0.256,8.40273786486413e-17,"4","Sdc2"
"Acsl32",2.66079376246381e-21,0.582082623993119,0.307,0.215,8.96581066199807e-17,"4","Acsl3"
"Scd21",3.130837634888e-21,0.460976661693638,0.494,0.389,1.05496704945186e-16,"4","Scd2"
"Psmb51",3.29553730034992e-21,0.359194610299445,0.513,0.397,1.11046424872591e-16,"4","Psmb5"
"Cks1b1",3.44465927866366e-21,0.469038441770439,0.378,0.277,1.16071239053851e-16,"4","Cks1b"
"Cox6c1",3.90247857333469e-21,0.293807360857299,0.671,0.573,1.31497918007086e-16,"4","Cox6c"
"Asap12",4.29453404194413e-21,0.310894028757862,0.716,0.618,1.44708619077349e-16,"4","Asap1"
"Psma52",4.67729591279659e-21,0.373118625935127,0.519,0.412,1.57606163077594e-16,"4","Psma5"
"Ndfip1",4.99439272648698e-21,0.436004912291744,0.468,0.363,1.68291057311705e-16,"4","Ndfip1"
"Nap1l4",5.59281201689302e-21,0.477196032192196,0.348,0.249,1.88455393721227e-16,"4","Nap1l4"
"Igfbp61",7.25653418068224e-21,0.516676538210142,0.385,0.283,2.44516175752269e-16,"4","Igfbp6"
"Hnrnpl1",7.37316977989108e-21,0.401703506217152,0.427,0.319,2.4844632890321e-16,"4","Hnrnpl"
"Tmem59",7.9382727195672e-21,0.409634873481237,0.488,0.382,2.67488037558536e-16,"4","Tmem59"
"Cope",9.04555820091298e-21,0.536141079442364,0.27,0.183,3.04799129137964e-16,"4","Cope"
"Gpx4",9.47642228045969e-21,0.278339674740899,0.736,0.652,3.1931752516237e-16,"4","Gpx4"
"Rsrp1",1.62822266811663e-20,0.428818174683856,0.402,0.298,5.48645910248578e-16,"4","Rsrp1"
"Ndufa2",1.73844061129218e-20,0.433587302774018,0.412,0.311,5.85784948381014e-16,"4","Ndufa2"
"App",2.02171366999168e-20,0.428252315388604,0.473,0.372,6.81236638240396e-16,"4","App"
"Copb1",2.61151716001148e-20,0.419725432540738,0.474,0.369,8.79976822237468e-16,"4","Copb1"
"Knop1",2.68868054067327e-20,0.495551577672638,0.361,0.265,9.05977794985265e-16,"4","Knop1"
"Tubb61",3.4981301160128e-20,0.437958978506531,0.41,0.312,1.17872992389167e-15,"4","Tubb6"
"Fndc3b1",4.01471225240078e-20,0.41911782849898,0.552,0.451,1.35279744056897e-15,"4","Fndc3b"
"Psma41",7.24970302982882e-20,0.421381367239878,0.435,0.334,2.44285993293112e-15,"4","Psma4"
"Reep51",8.29068833485516e-20,0.497118804713942,0.339,0.246,2.79363034131279e-15,"4","Reep5"
"Rdh101",9.92033465673967e-20,0.666066282465487,0.252,0.172,3.342755965935e-15,"4","Rdh10"
"Atp5mf1",1.00038251316283e-19,0.332613112663337,0.568,0.459,3.37088891635349e-15,"4","Atp5mf"
"Chd42",1.07772706465696e-19,0.313239311356978,0.693,0.599,3.6315091170681e-15,"4","Chd4"
"Mettl9",1.10631966915708e-19,0.534990280585613,0.262,0.179,3.72785475719169e-15,"4","Mettl9"
"Basp12",1.33229075904046e-19,0.309260701454511,0.621,0.514,4.48928694166274e-15,"4","Basp1"
"Sat1",1.59747546155464e-19,0.549518614587154,0.333,0.242,5.38285331525452e-15,"4","Sat1"
"Gm578571",1.86082726896881e-19,0.563950295646052,0.265,0.183,6.2702435655173e-15,"4","Gm57857"
"Rex1bd",2.04083317392285e-19,0.506532036622516,0.277,0.189,6.87679146285044e-15,"4","Rex1bd"
"Tead1",2.25897164119525e-19,0.470767267144962,0.346,0.252,7.61183084217152e-15,"4","Tead1"
"Actn41",2.79660609406003e-19,0.51134484135579,0.322,0.233,9.42344389454469e-15,"4","Actn4"
"Maml31",2.96979485582184e-19,0.448733112358607,0.511,0.42,1.00070207461773e-14,"4","Maml3"
"Rnf2171",2.99621869836595e-19,0.450820898911135,0.39,0.296,1.00960585260139e-14,"4","Rnf217"
"Smim14",3.17033022100243e-19,0.38599241570925,0.463,0.36,1.06827447126898e-14,"4","Smim14"
"Tcf42",3.46527784729239e-19,0.487704592092973,0.333,0.242,1.16766002342365e-14,"4","Tcf4"
"Sf3b21",4.44098417767274e-19,0.359399556300081,0.554,0.451,1.49643402850861e-14,"4","Sf3b2"
"Ctnnb11",4.44775817763848e-19,0.40878742470119,0.43,0.325,1.49871659553706e-14,"4","Ctnnb1"
"Fstl12",5.04920499494531e-19,0.563803106112535,0.282,0.197,1.70138011509677e-14,"4","Fstl1"
"Ndufb71",6.25949533864522e-19,0.503735359453762,0.254,0.171,2.10919954930989e-14,"4","Ndufb7"
"Pdia4",6.83931160263171e-19,0.499106404059432,0.309,0.222,2.30457443762278e-14,"4","Pdia4"
"Arf1",7.50694658727911e-19,0.29787469163372,0.608,0.497,2.52954072204957e-14,"4","Arf1"
"Fkbp21",1.11230996668948e-18,0.50804075423435,0.294,0.209,3.74803966375687e-14,"4","Fkbp2"
"Vps281",1.16697523943136e-18,0.506206506119298,0.269,0.187,3.93223976678792e-14,"4","Vps28"
"1810009A15Rik1",1.72373952770487e-18,0.539590498885518,0.277,0.194,5.80831271255432e-14,"4","1810009A15Rik"
"Timm131",2.01196047807366e-18,0.369583042591543,0.395,0.295,6.77950202691701e-14,"4","Timm13"
"Tgfbr31",3.77473328873926e-18,0.454782379028467,0.467,0.372,1.27193412897358e-13,"4","Tgfbr3"
"Nedd41",4.26361939153912e-18,0.275087568188924,0.791,0.692,1.43666919017302e-13,"4","Nedd4"
"Dst",4.62286041994623e-18,0.311593591284483,0.751,0.685,1.55771904710508e-13,"4","Dst"
"Nr2f12",6.18712768113491e-18,0.509930242406729,0.264,0.183,2.08481454343522e-13,"4","Nr2f1"
"Gas71",6.32455482164218e-18,0.362729008838359,0.488,0.385,2.13112199270055e-13,"4","Gas7"
"Mndal",6.41851068333487e-18,0.59599733650045,0.25,0.172,2.16278135985652e-13,"4","Mndal"
"Nfat51",6.56579482626844e-18,0.334977850551859,0.55,0.449,2.21241022465941e-13,"4","Nfat5"
"Sfpq2",8.8256019536917e-18,0.318193926656775,0.574,0.468,2.97387483431596e-13,"4","Sfpq"
"Tcf7l21",9.54624883003159e-18,0.564385302891765,0.26,0.182,3.21670400576744e-13,"4","Tcf7l2"
"Ddx62",9.83438401038804e-18,0.372911882632751,0.462,0.363,3.31379403614036e-13,"4","Ddx6"
"Ergic3",9.95860791780907e-18,0.449158705869277,0.312,0.225,3.35565252398494e-13,"4","Ergic3"
"Tpm31",1.1688103920383e-17,0.283042357246283,0.644,0.549,3.93842349701226e-13,"4","Tpm3"
"Cox5b1",1.39881324305672e-17,0.285008983203456,0.663,0.58,4.71344110380392e-13,"4","Cox5b"
"Nfic1",1.54535203437667e-17,0.480677588553113,0.282,0.2,5.20721821503561e-13,"4","Nfic"
"Thsd7a1",1.57133322609368e-17,0.493188089900661,0.283,0.2,5.29476443864526e-13,"4","Thsd7a"
"Vps54",1.62827019435329e-17,0.454976948445063,0.378,0.287,5.48661924689285e-13,"4","Vps54"
"Prrx12",1.72422769002965e-17,0.355285646016765,0.604,0.509,5.80995762432391e-13,"4","Prrx1"
"Arhgap222",2.88835300896198e-17,0.456059570414296,0.335,0.248,9.73259429899828e-13,"4","Arhgap22"
"Rps27l1",3.58809422430116e-17,0.286550415713441,0.569,0.475,1.20904422982052e-12,"4","Rps27l"
"Pebp1",4.00886860159635e-17,0.287590169497163,0.583,0.48,1.35082836399391e-12,"4","Pebp1"
"Banf11",4.18612117205036e-17,0.466408358486637,0.343,0.256,1.41055539013409e-12,"4","Banf1"
"Itm2c1",4.33160004894778e-17,0.520715869878532,0.25,0.173,1.45957595249344e-12,"4","Itm2c"
"Atxn10",4.40260128626567e-17,0.317338407817252,0.661,0.581,1.48350052942008e-12,"4","Atxn10"
"Vamp8",5.54039902864436e-17,0.439694073876464,0.267,0.186,1.866892856692e-12,"4","Vamp8"
"Arfgap3",5.56845053260419e-17,0.504906281893526,0.302,0.22,1.87634509146631e-12,"4","Arfgap3"
"Tma71",5.75003368851902e-17,0.412981518560139,0.35,0.263,1.93753135168337e-12,"4","Tma7"
"Nop10",5.86154769279814e-17,0.421499633172394,0.428,0.335,1.97510711056526e-12,"4","Nop10"
"Chd2",6.7488760660852e-17,0.367832419416392,0.437,0.339,2.27410127922807e-12,"4","Chd2"
"Park72",6.83551742643748e-17,0.348422057091797,0.393,0.297,2.30329595201237e-12,"4","Park7"
"Pdlim51",9.27707617994319e-17,0.406415744446558,0.454,0.364,3.12600358959366e-12,"4","Pdlim5"
"Ier52",1.01235578337752e-16,0.356646750222229,0.403,0.31,3.41123404766889e-12,"4","Ier5"
"Smad32",1.06607761069897e-16,0.494336574496461,0.296,0.217,3.59225511701125e-12,"4","Smad3"
"Apbb21",1.08971346565784e-16,0.334276669508205,0.59,0.498,3.67189849388067e-12,"4","Apbb2"
"Cacna1c",1.80854868949135e-16,0.568779634900479,0.265,0.189,6.09408566411006e-12,"4","Cacna1c"
"Tkt2",2.02570847075596e-16,0.416842185016249,0.316,0.23,6.82582726305929e-12,"4","Tkt"
"Atp1b3",2.03394696132238e-16,0.474849456495715,0.287,0.207,6.85358768087191e-12,"4","Atp1b3"
"Selenok",2.28276603782869e-16,0.396600053296056,0.375,0.284,7.69200844106755e-12,"4","Selenok"
"Trps11",2.51846363309356e-16,0.397360330732605,0.496,0.408,8.48621505807207e-12,"4","Trps1"
"Cox17",4.18835402808328e-16,0.42940157759842,0.268,0.189,1.41130777330294e-11,"4","Cox17"
"Mtpn",4.21729063842631e-16,0.423879615008815,0.459,0.373,1.42105825352413e-11,"4","Mtpn"
"Rbbp6",5.12398077743209e-16,0.298700987739654,0.591,0.498,1.72657656276352e-11,"4","Rbbp6"
"Gm497742",5.22649019873052e-16,0.406217758999763,0.312,0.229,1.76111813736424e-11,"4","Gm49774"
"Cycs1",6.17636422711714e-16,0.351433285460121,0.438,0.348,2.08118768996939e-11,"4","Cycs"
"Smad7",7.59457125759945e-16,0.461754407694285,0.297,0.217,2.55906673096071e-11,"4","Smad7"
"Atp5if11",9.83533538764573e-16,0.364266003684924,0.402,0.314,3.3141146122211e-11,"4","Atp5if1"
"Ppm1l1",1.42094688745848e-15,0.414294851621085,0.364,0.279,4.7880226319801e-11,"4","Ppm1l"
"Rab2a",1.55123646084341e-15,0.255826387375488,0.759,0.69,5.22704637845795e-11,"4","Rab2a"
"Polr2f1",1.98499450785949e-15,0.419406522905315,0.325,0.244,6.68863749368333e-11,"4","Polr2f"
"Cpe1",2.1165039903327e-15,0.418822782639015,0.374,0.289,7.13177184582506e-11,"4","Cpe"
"St3gal12",2.12549989276783e-15,0.314941256041502,0.473,0.375,7.16208443867048e-11,"4","St3gal1"
"Ube2q11",2.28395320538824e-15,0.455674928383791,0.273,0.197,7.69600872087622e-11,"4","Ube2q1"
"Zmiz11",2.45982607809196e-15,0.375633643956526,0.408,0.319,8.28862995273868e-11,"4","Zmiz1"
"Blvrb",3.21374540507756e-15,0.429523019853965,0.309,0.228,1.08290365169494e-10,"4","Blvrb"
"Tm4sf12",3.34942588578628e-15,0.358534401003356,0.416,0.327,1.12862254647454e-10,"4","Tm4sf1"
"Prkcsh",3.3715314588833e-15,0.468302825826128,0.27,0.196,1.13607124038532e-10,"4","Prkcsh"
"Fnip21",4.16016796391956e-15,0.452038703482251,0.365,0.283,1.40181019712233e-10,"4","Fnip2"
"Ube2m1",5.1519177835465e-15,0.423685411043012,0.317,0.238,1.73599021634383e-10,"4","Ube2m"
"Rbpms2",5.69324718185463e-15,0.477177942876278,0.298,0.22,1.91839657039773e-10,"4","Rbpms"
"Macf12",5.74556159397546e-15,0.288314860920055,0.557,0.464,1.93602443470597e-10,"4","Macf1"
"Notch21",6.82080368347992e-15,0.407413820234042,0.37,0.287,2.29833800918539e-10,"4","Notch2"
"Flna",7.15308018670851e-15,0.452187457694381,0.265,0.191,2.4103018997133e-10,"4","Flna"
"Sh3pxd2a1",7.28273998732776e-15,0.449506916300437,0.256,0.184,2.45399206612996e-10,"4","Sh3pxd2a"
"Pdlim71",9.17572164811172e-15,0.450250282563787,0.289,0.213,3.09185116654772e-10,"4","Pdlim7"
"Map1lc3a",9.35036510049835e-15,0.459692609539796,0.256,0.182,3.15069902426392e-10,"4","Map1lc3a"
"Sem11",9.46642611591557e-15,0.272120790472991,0.62,0.545,3.18980694401891e-10,"4","Sem1"
"Prmt11",1.09427212033601e-14,0.41685757319313,0.32,0.242,3.68725933668421e-10,"4","Prmt1"
"Smarcc2",1.14058136099607e-14,0.421552676085405,0.301,0.225,3.84330295401234e-10,"4","Smarcc2"
"Btbd1",1.14838503903426e-14,0.434018399667859,0.267,0.191,3.86959822752984e-10,"4","Btbd1"
"Vegfb",1.37545265871272e-14,0.493684431184727,0.271,0.199,4.63472527879839e-10,"4","Vegfb"
"Ecm11",1.51868537238566e-14,0.354974194986631,0.335,0.252,5.11736223079072e-10,"4","Ecm1"
"Smdt11",1.64962488071987e-14,0.339634501605139,0.402,0.317,5.55857599807368e-10,"4","Smdt1"
"Rab1a",1.75954272993898e-14,0.275230478797583,0.517,0.422,5.92895518280239e-10,"4","Rab1a"
"Pold41",2.02858790642603e-14,0.347003947222278,0.614,0.53,6.83552980949315e-10,"4","Pold4"
"Pcna1",2.19698423197351e-14,0.454381608059869,0.317,0.241,7.40295806805793e-10,"4","Pcna"
"Tle51",2.21526671590004e-14,0.313636059273661,0.456,0.366,7.46456272589678e-10,"4","Tle5"
"Rbx11",2.28949656079387e-14,0.27296189640493,0.635,0.55,7.71468761125101e-10,"4","Rbx1"
"Tcf25",2.38577295985006e-14,0.328516730081181,0.42,0.329,8.03910056551077e-10,"4","Tcf25"
"Tceal8",2.99434612334006e-14,0.438160589258368,0.275,0.201,1.00897486972067e-09,"4","Tceal8"
"Naa381",3.03678635084606e-14,0.434963266977712,0.268,0.195,1.02327552878109e-09,"4","Naa38"
"Pitpnc11",3.21346687009572e-14,0.499780660161667,0.374,0.297,1.08280979654745e-09,"4","Pitpnc1"
"Glrx3",3.72387416058433e-14,0.366640557450698,0.32,0.24,1.25479663715049e-09,"4","Glrx3"
"Sar1a",3.90565315563723e-14,0.386607203657067,0.313,0.235,1.31604888732352e-09,"4","Sar1a"
"Phc21",3.97341438097707e-14,0.393826002009063,0.265,0.19,1.33888170981403e-09,"4","Phc2"
"Sub12",4.04248913617416e-14,0.333395209204758,0.516,0.434,1.36215713932525e-09,"4","Sub1"
"Gnb21",4.44787821077362e-14,0.292166746135045,0.583,0.502,1.49875704190228e-09,"4","Gnb2"
"Acsl42",5.34158484711078e-14,0.328558598604205,0.531,0.446,1.79990043008245e-09,"4","Acsl4"
"Jmjd1c2",5.55789485649107e-14,0.349568004035655,0.474,0.392,1.87278825084323e-09,"4","Jmjd1c"
"Elk32",5.72828122406806e-14,0.468391884046808,0.267,0.196,1.93020164126197e-09,"4","Elk3"
"Nfix2",6.89390506061939e-14,0.384036474593872,0.326,0.246,2.32297024922631e-09,"4","Nfix"
"Kmt2e1",7.03724235378699e-14,0.28373957677364,0.562,0.474,2.37126918353206e-09,"4","Kmt2e"
"Dctn2",8.21199070858131e-14,0.424717576026991,0.271,0.197,2.76711238916356e-09,"4","Dctn2"
"Dek1",8.2596875629541e-14,0.348608355151341,0.38,0.298,2.78318432121301e-09,"4","Dek"
"Arpc51",8.59895485829032e-14,0.346794219977332,0.392,0.307,2.89750382904951e-09,"4","Arpc5"
"Cops31",8.68886495475699e-14,0.411486640275541,0.322,0.245,2.92779993515491e-09,"4","Cops3"
"Myh92",1.0189235610191e-13,0.329444993120278,0.486,0.397,3.43336483120995e-09,"4","Myh9"
"Lamtor21",1.17302872516449e-13,0.376507872025412,0.321,0.246,3.95263759231426e-09,"4","Lamtor2"
"Ell21",1.20936251594858e-13,0.403810989869417,0.327,0.251,4.07506793374032e-09,"4","Ell2"
"Zranb1",1.74849900062994e-13,0.450471023757806,0.25,0.181,5.89174223252265e-09,"4","Zranb1"
"Dip2c1",2.0404219112027e-13,0.37763581129431,0.351,0.27,6.8754056719886e-09,"4","Dip2c"
"Slmap",2.23893564032794e-13,0.494675765540683,0.257,0.19,7.54431753364903e-09,"4","Slmap"
"Zfpm22",2.68591260449148e-13,0.280128668068941,0.557,0.462,9.05045111209449e-09,"4","Zfpm2"
"Snrnp701",3.02193979294562e-13,0.330751747189171,0.469,0.387,1.01827283263096e-08,"4","Snrnp70"
"Mapkapk2",3.08749274073259e-13,0.481750878959733,0.286,0.216,1.04036155391725e-08,"4","Mapkapk2"
"Krcc12",3.89871730098872e-13,0.372706376752234,0.297,0.221,1.31371178174116e-08,"4","Krcc1"
"Nav12",4.41743302254454e-13,0.35492186716482,0.358,0.279,1.48849823127661e-08,"4","Nav1"
"Erbin",4.63357117116557e-13,0.367311795651669,0.357,0.279,1.56132814183595e-08,"4","Erbin"
"Mprip1",5.88039673155192e-13,0.334770138908602,0.475,0.395,1.98145848266374e-08,"4","Mprip"
"Cyfip11",6.72014015791004e-13,0.412506649530627,0.256,0.189,2.26441842760937e-08,"4","Cyfip1"
"Atp5mk",7.31206315962993e-13,0.33532939055226,0.405,0.324,2.4638728022689e-08,"4","Atp5mk"
"Ndufs51",7.50703047394186e-13,0.333521757927668,0.401,0.318,2.52956898849945e-08,"4","Ndufs5"
"Cd47",1.01948929136213e-12,0.330298485731605,0.45,0.365,3.43527111617383e-08,"4","Cd47"
"Sdhb1",1.07664032145999e-12,0.388947493614701,0.259,0.189,3.62784722719159e-08,"4","Sdhb"
"Hbegf1",1.21205799386617e-12,0.273177528323034,0.519,0.431,4.08415061613146e-08,"4","Hbegf"
"Uqcrc2",1.4152869644569e-12,0.332963578875648,0.362,0.281,4.76895095543396e-08,"4","Uqcrc2"
"Aplp2",2.97827264759667e-12,0.358642206456235,0.333,0.259,1.00355875133417e-07,"4","Aplp2"
"Akr1a11",3.03284721734812e-12,0.306836606408117,0.484,0.403,1.02194819835762e-07,"4","Akr1a1"
"Rabgef1",3.03654552964191e-12,0.399440448806344,0.266,0.199,1.02319438166814e-07,"4","Rabgef1"
"Gm107012",3.10183619567429e-12,0.425701860386876,0.31,0.239,1.04519472449441e-07,"4","Gm10701"
"Dhx92",3.61850520087751e-12,0.382486881862655,0.294,0.224,1.21929151248769e-07,"4","Dhx9"
"Glud1",3.86576711401868e-12,0.381191049092286,0.382,0.305,1.30260888673973e-07,"4","Glud1"
"Romo11",4.90313380645305e-12,0.343108041656641,0.3,0.228,1.65215996742242e-07,"4","Romo1"
"Tmx4",5.57502532512719e-12,0.519532078713192,0.265,0.202,1.87856053355486e-07,"4","Tmx4"
"Ust2",6.09844251077415e-12,0.39666526266482,0.289,0.221,2.05493118843046e-07,"4","Ust"
"H2az21",6.70266233284687e-12,0.330507506205215,0.356,0.281,2.25852909967608e-07,"4","H2az2"
"Kdm7a1",1.00925714805999e-11,0.44722666164002,0.252,0.188,3.40079288610294e-07,"4","Kdm7a"
"Tmed9",1.13497544282921e-11,0.292533434234885,0.399,0.319,3.82441325215732e-07,"4","Tmed9"
"Glis31",1.17416261748425e-11,0.286612590358942,0.4,0.322,3.95645835587492e-07,"4","Glis3"
"Tmem234",1.23622769719555e-11,0.370550991168401,0.29,0.222,4.16559284847014e-07,"4","Tmem234"
"Bex31",1.29364274424188e-11,0.310288643622112,0.384,0.311,4.35905859099744e-07,"4","Bex3"
"Atrx2",1.34785203816984e-11,0.282406614923424,0.475,0.396,4.54172222781708e-07,"4","Atrx"
"Macroh2a11",1.34847208841504e-11,0.30069121176969,0.352,0.277,4.54381154912332e-07,"4","Macroh2a1"
"Twf12",1.41918519351232e-11,0.355396583383894,0.333,0.262,4.7820864280591e-07,"4","Twf1"
"Lpp2",2.14509710544451e-11,0.255554055766567,0.514,0.43,7.22811920650584e-07,"4","Lpp"
"Arhgap10",2.2078029383967e-11,0.366160921716528,0.284,0.216,7.43941278122152e-07,"4","Arhgap10"
"Myof2",2.21527052377204e-11,0.319094100205046,0.4,0.325,7.46457555690227e-07,"4","Myof"
"Ski",2.46835458199939e-11,0.447249232267015,0.258,0.196,8.31736759950516e-07,"4","Ski"
"Purb1",2.5331514430902e-11,0.256055199662728,0.509,0.429,8.53570710263675e-07,"4","Purb"
"Esyt22",3.2082680073627e-11,0.33090199018739,0.422,0.348,1.08105798776094e-06,"4","Esyt2"
"Marcksl11",4.14045396572645e-11,0.352234869571817,0.365,0.294,1.39516736829118e-06,"4","Marcksl1"
"Mrpl331",4.44882705727341e-11,0.272340604309499,0.463,0.389,1.49907676521885e-06,"4","Mrpl33"
"Gstm51",4.87415047416117e-11,0.359809972205197,0.261,0.196,1.64239374377335e-06,"4","Gstm5"
"Fis11",4.96336543654717e-11,0.397617192070638,0.31,0.246,1.67245561749894e-06,"4","Fis1"
"Srp14",5.30141202155724e-11,0.332719765650873,0.311,0.242,1.78636379478393e-06,"4","Srp14"
"Babam21",5.62267968452304e-11,0.350448138021265,0.298,0.23,1.89461814649688e-06,"4","Babam2"
"Usp3",6.42269851175837e-11,0.455502583270055,0.28,0.218,2.1641924905221e-06,"4","Usp3"
"Atad21",6.83750292257807e-11,0.364212730981764,0.32,0.253,2.30396498479191e-06,"4","Atad2"
"Nktr",6.99504807849051e-11,0.274112616575355,0.43,0.353,2.35705140052816e-06,"4","Nktr"
"Sik21",7.2676964562744e-11,0.417706871469761,0.288,0.225,2.44892299790622e-06,"4","Sik2"
"Eif62",7.36723592363487e-11,0.270778855006395,0.452,0.373,2.48246381682801e-06,"4","Eif6"
"Drap11",8.24068185776855e-11,0.373609388345093,0.285,0.221,2.77678015879369e-06,"4","Drap1"
