"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PTPMT1",6.94935316248059e-45,0.34619936126556,0.314,0.147,4.09455888333356e-40,"2","PTPMT1"
"MTHFD2",8.77182887850359e-45,0.281930993794036,0.369,0.182,5.16836157521431e-40,"2","MTHFD2"
"B4GALT5",9.25079720195621e-45,0.382686535310761,0.286,0.132,5.4505697113926e-40,"2","B4GALT5"
"TBL1XR1",1.01286831948248e-44,0.403506789954389,0.794,0.527,5.96782013839075e-40,"2","TBL1XR1"
"PSMB7",1.05907400684333e-44,0.354775718034775,0.671,0.387,6.24006404832088e-40,"2","PSMB7"
"EIF1AX",1.10262124541297e-44,0.348389708625708,0.29,0.132,6.49664437797319e-40,"2","EIF1AX"
"ZDHHC12",1.12875242828588e-44,0.38646891787608,0.332,0.16,6.65060930746041e-40,"2","ZDHHC12"
"CACHD1",1.27594871059823e-44,0.486930621311096,0.257,0.114,7.51788980284476e-40,"2","CACHD1"
"RABGAP1",1.82289186291007e-44,0.301542322901285,0.405,0.204,1.07404788562661e-39,"2","RABGAP1"
"ALDH3A2",2.08741888159504e-44,0.386549101536335,0.362,0.18,1.2299072050358e-39,"2","ALDH3A2"
"RPL7L1",2.26695959234074e-44,0.329272216069509,0.355,0.174,1.33569259180716e-39,"2","RPL7L1"
"RAD23A",2.62065428691438e-44,0.306444272620501,0.499,0.265,1.54408950584995e-39,"2","RAD23A"
"TFDP1",2.88297109082625e-44,0.381442353411119,0.252,0.11,1.69864656671483e-39,"2","TFDP1"
"CTSL",3.13652359293377e-44,0.288266522850085,0.305,0.142,1.84803970095658e-39,"2","CTSL"
"SUCLG2",3.16556543397376e-44,0.353083305148064,0.307,0.145,1.86515115369734e-39,"2","SUCLG2"
"TMEM123",3.29223255575542e-44,0.32079639833086,0.517,0.279,1.93978342185109e-39,"2","TMEM123"
"STAU2",3.38627483797556e-44,0.424872249327237,0.268,0.122,1.9951931345352e-39,"2","STAU2"
"ANKRD101",3.48130672017108e-44,0.264940880735259,0.458,0.238,2.0511859195248e-39,"2","ANKRD10"
"CXCL8",3.61061062501587e-44,0.38045520829071,0.55,0.333,2.12737178025935e-39,"2","CXCL8"
"TFRC",4.33603028855212e-44,0.405180838030889,0.312,0.149,2.55478904601491e-39,"2","TFRC"
"ZC3HAV1",4.82314204212114e-44,0.325019698867128,0.353,0.175,2.84179529121778e-39,"2","ZC3HAV1"
"MRPL43",5.56343496424062e-44,0.295786636402773,0.336,0.161,3.27797588093057e-39,"2","MRPL43"
"RABL6",6.87946956941894e-44,0.359857015307082,0.412,0.211,4.05338347030164e-39,"2","RABL6"
"ADIRF",7.34129399858715e-44,0.271905527146455,0.435,0.235,4.32549042396755e-39,"2","ADIRF"
"ADD3",7.80985664403876e-44,0.318914893869494,0.39,0.198,4.60156753466764e-39,"2","ADD3"
"SIPA1L3",1.0522908602842e-43,0.299166763121552,0.355,0.175,6.20009774879453e-39,"2","SIPA1L3"
"PDS5B",1.18757192330952e-43,0.367179140371019,0.27,0.122,6.99717377213969e-39,"2","PDS5B"
"RPL38",1.41786454053316e-43,0.302644799444401,0.942,0.777,8.35405787282136e-39,"2","RPL38"
"ECPAS",1.45344025127003e-43,0.336598815173618,0.443,0.233,8.56366996048303e-39,"2","ECPAS"
"ATP5ME",1.54745616987965e-43,0.314243753487516,0.381,0.19,9.11761175293087e-39,"2","ATP5ME"
"MRPS15",1.82447453177845e-43,0.288306230667867,0.32,0.151,1.07498039412386e-38,"2","MRPS15"
"BEX31",2.26275940895501e-43,0.293382548266177,0.566,0.313,1.33321784375629e-38,"2","BEX3"
"NMRAL2P",2.28011204349474e-43,0.312361516865854,0.357,0.178,1.3434420160271e-38,"2","NMRAL2P"
"CLOCK",2.59062629230253e-43,0.469250734660247,0.263,0.12,1.52639701142465e-38,"2","CLOCK"
"CNPY2",2.80017237900321e-43,0.279780402852215,0.494,0.262,1.64986156570869e-38,"2","CNPY2"
"DNAJC19",2.83471943633769e-43,0.370606399258878,0.252,0.111,1.67021669189016e-38,"2","DNAJC19"
"LAMTOR2",3.0598080238045e-43,0.285838387333759,0.388,0.195,1.80283888762561e-38,"2","LAMTOR2"
"ATP5F1B",3.06915621267886e-43,0.349562224336219,0.557,0.312,1.80834684051038e-38,"2","ATP5F1B"
"GRB2",3.21593138388334e-43,0.297608357495823,0.458,0.24,1.89482677138406e-38,"2","GRB2"
"PDCD2",3.77103059573261e-43,0.325742444365611,0.279,0.127,2.22189122700566e-38,"2","PDCD2"
"ZNF827",3.98902828163984e-43,0.332451705274436,0.327,0.158,2.3503354635422e-38,"2","ZNF827"
"MRPL52",4.49509152859009e-43,0.328257012472145,0.371,0.186,2.64850792864528e-38,"2","MRPL52"
"EIF6",4.53692315956456e-43,0.318998604354964,0.543,0.299,2.67315512561544e-38,"2","EIF6"
"CRTAP",4.53725002240586e-43,0.281325851398369,0.316,0.15,2.67334771320153e-38,"2","CRTAP"
"MRPS35",4.54154580988902e-43,0.300152603386013,0.349,0.171,2.67587879118661e-38,"2","MRPS35"
"ACBD61",5.99715112290823e-43,0.291621219784637,0.505,0.273,3.53352144161753e-38,"2","ACBD6"
"RPS25",6.48021783493456e-43,0.307476188140703,0.951,0.78,3.81814434834344e-38,"2","RPS25"
"PCSK5",6.88193164142004e-43,0.317516043329597,0.417,0.217,4.05483412312469e-38,"2","PCSK5"
"USP6NL",6.90530795962977e-43,0.426427576866628,0.338,0.169,4.06860744981386e-38,"2","USP6NL"
"MIR4435-2HG",7.41224881964213e-43,0.366216417192398,0.397,0.206,4.36729700453314e-38,"2","MIR4435-2HG"
"NCOA3",7.4766363929992e-43,0.317635490332041,0.442,0.233,4.40523416275513e-38,"2","NCOA3"
"JPX",8.31250764479505e-43,0.301980530896391,0.285,0.132,4.89772950431324e-38,"2","JPX"
"H2AZ1",8.63331567352133e-43,0.480402182287993,0.761,0.513,5.08674959483877e-38,"2","H2AZ1"
"EMC6",8.6665868001172e-43,0.274572392570588,0.377,0.188,5.10635294262905e-38,"2","EMC6"
"CFAP97",8.89363057120534e-43,0.392508100189099,0.276,0.127,5.24012713255419e-38,"2","CFAP97"
"LARP4",9.12646947621223e-43,0.27733550164087,0.309,0.146,5.37731581538424e-38,"2","LARP4"
"SUCLG1",9.82146035519381e-43,0.353713774061631,0.257,0.115,5.7868044412802e-38,"2","SUCLG1"
"PPIA",1.08550227577451e-42,0.378338747414026,0.78,0.524,6.39577940886343e-38,"2","PPIA"
"GSTO2",1.17497810561738e-42,0.383528010291715,0.251,0.112,6.92297099829758e-38,"2","GSTO2"
"HNRNPA1",1.17784802408322e-42,0.366480808779618,0.858,0.593,6.93988055789834e-38,"2","HNRNPA1"
"NDUFC2",1.22860571078361e-42,0.330984796001847,0.425,0.221,7.23894484793703e-38,"2","NDUFC2"
"CYCS",1.22926688386713e-42,0.258914034945294,0.449,0.234,7.24284047974516e-38,"2","CYCS"
"MLF2",1.25007510244677e-42,0.32719365255654,0.525,0.287,7.36544250361635e-38,"2","MLF2"
"GALNT7",1.431997915046e-42,0.316787411064757,0.384,0.195,8.43733171545104e-38,"2","GALNT7"
"YRDC",1.43948363406364e-42,0.453607055245043,0.253,0.114,8.48143757190298e-38,"2","YRDC"
"GPRC5D-AS1",1.61428188252321e-42,0.54279711445336,0.251,0.114,9.51134885182675e-38,"2","GPRC5D-AS1"
"COX8A",1.74952450508455e-42,0.32498779728244,0.629,0.361,1.03081983839582e-37,"2","COX8A"
"NDUFA10",1.79320537887604e-42,0.27737537389961,0.323,0.154,1.05655660923376e-37,"2","NDUFA10"
"DMKN",1.87884916975782e-42,0.299303035716227,0.551,0.306,1.10701793082131e-37,"2","DMKN"
"C4orf48",1.87954307329248e-42,0.30026262254457,0.302,0.142,1.10742677878393e-37,"2","C4orf48"
"COX5B",2.212396612256e-42,0.370603303148097,0.695,0.426,1.30354408394123e-37,"2","COX5B"
"RPS21",3.59835414388754e-42,0.282849136296909,0.972,0.867,2.12015026157854e-37,"2","RPS21"
"PSMD4",4.37490080184739e-42,0.257650449504605,0.398,0.203,2.57769155244848e-37,"2","PSMD4"
"CIAO2B",4.6832250596826e-42,0.276034344154806,0.43,0.223,2.75935620516499e-37,"2","CIAO2B"
"NUDC",4.71730113196403e-42,0.309636524295831,0.523,0.284,2.77943382695321e-37,"2","NUDC"
"NDUFS7",4.78547964650373e-42,0.382636801397035,0.272,0.126,2.81960460772e-37,"2","NDUFS7"
"SNX5",5.23348258515142e-42,0.283303881894285,0.403,0.207,3.08356793917122e-37,"2","SNX5"
"BST21",5.59910937071052e-42,0.333283270098071,0.802,0.523,3.29899524122264e-37,"2","BST2"
"SDHB",6.03222826319787e-42,0.346733431431135,0.285,0.133,3.55418889267618e-37,"2","SDHB"
"ZNF608",6.68885531793712e-42,0.33806642957054,0.361,0.182,3.94107355332855e-37,"2","ZNF608"
"SLC9A3R1",6.69387565826577e-42,0.32549974227877,0.409,0.214,3.94403153785019e-37,"2","SLC9A3R1"
"NDUFV3",6.81829509044462e-42,0.286329598380211,0.276,0.126,4.01733946728997e-37,"2","NDUFV3"
"RPL39P3",8.10239559907255e-42,0.315920646072448,0.265,0.121,4.77393148697354e-37,"2","RPL39P3"
"MRPS16",8.57951303488134e-42,0.313060168128144,0.322,0.157,5.05504908015209e-37,"2","MRPS16"
"SNRNP70",9.15290530659759e-42,0.273036305548153,0.343,0.168,5.3928918066473e-37,"2","SNRNP70"
"MIB2",9.6167855018346e-42,0.285774413473459,0.479,0.254,5.66621001768095e-37,"2","MIB2"
"PPM1G",1.05122438484097e-41,0.323992516817749,0.555,0.311,6.19381407548301e-37,"2","PPM1G"
"PHF14",1.09195215590439e-41,0.303466309640467,0.3,0.143,6.43378210258869e-37,"2","PHF14"
"JAGN1",1.27425898863159e-41,0.352578482450213,0.271,0.125,7.50793396101731e-37,"2","JAGN1"
"SF3B6",1.30196754319501e-41,0.358742567493603,0.641,0.377,7.67119276450502e-37,"2","SF3B6"
"UBE2J1",1.31299219457286e-41,0.326642104108096,0.268,0.123,7.73615001042331e-37,"2","UBE2J1"
"RPAIN",1.33528487782868e-41,0.287316880503614,0.334,0.163,7.86749850016659e-37,"2","RPAIN"
"LOC124906263",1.45350820669439e-41,0.276712010704601,0.444,0.236,8.56407035384334e-37,"2","LOC124906263"
"SNRPD2",1.46591820470678e-41,0.354537653966867,0.765,0.486,8.63719006213234e-37,"2","SNRPD2"
"LY6E",1.78670078403941e-41,0.345336397031159,0.851,0.601,1.05272410195602e-36,"2","LY6E"
"SNRPA1",1.84183045912305e-41,0.349171498810902,0.267,0.122,1.0852065065153e-36,"2","SNRPA1"
"TECR",1.91457913362508e-41,0.272270219197729,0.355,0.177,1.1280700255319e-36,"2","TECR"
"TNPO1",2.47207567371178e-41,0.28462306502219,0.553,0.306,1.45654698695098e-36,"2","TNPO1"
"POMP",2.87565980594496e-41,0.371935936450136,0.713,0.439,1.69433875766277e-36,"2","POMP"
"FBXO34",3.87721687628771e-41,0.359636020796943,0.355,0.181,2.28445618350872e-36,"2","FBXO34"
"FAM174C",4.11875058685252e-41,0.280949959865544,0.321,0.156,2.4267678457735e-36,"2","FAM174C"
"FMNL2",4.47081186073661e-41,0.285803242091381,0.367,0.187,2.63420234834601e-36,"2","FMNL2"
"CLINT1",4.76882326159056e-41,0.354457275215662,0.604,0.354,2.80979066572916e-36,"2","CLINT1"
"CCT6A",5.5365944822148e-41,0.327175101331058,0.744,0.46,3.26216146892096e-36,"2","CCT6A"
"ND4L1",5.57356323829794e-41,0.29317070818636,0.969,0.8,3.28394346000515e-36,"2","ND4L"
"SRSF9",6.11232688596945e-41,0.287534301884059,0.514,0.278,3.6013830012132e-36,"2","SRSF9"
"KYNU1",6.21359670193273e-41,0.360705480981184,0.878,0.664,3.66105117677876e-36,"2","KYNU"
"PHACTR2",6.23467535700568e-41,0.348754736529012,0.285,0.134,3.67347072034775e-36,"2","PHACTR2"
"TSEN34",8.69027006601391e-41,0.370968964656387,0.268,0.125,5.1203071228954e-36,"2","TSEN34"
"TRIM44",8.80907433024848e-41,0.262523937429861,0.473,0.253,5.1903065953824e-36,"2","TRIM44"
"ROMO1",1.20202818936578e-40,0.261446551773153,0.389,0.199,7.08235009174321e-36,"2","ROMO1"
"ABHD3",1.36152417116664e-40,0.319819910021785,0.471,0.257,8.02210041651384e-36,"2","ABHD3"
"UQCRH",1.42652204487643e-40,0.368463157065916,0.82,0.56,8.40506788841194e-36,"2","UQCRH"
"MGAT5",1.74216782839523e-40,0.339164216454812,0.339,0.17,1.02648528449047e-35,"2","MGAT5"
"ENSA",1.87653364451221e-40,0.30400996220359,0.381,0.196,1.10565362334659e-35,"2","ENSA"
"AK3",2.17558940377888e-40,0.300370379356672,0.35,0.176,1.28185727670651e-35,"2","AK3"
"NRF1",2.24234331147051e-40,0.330934839732517,0.255,0.117,1.32118867911842e-35,"2","NRF1"
"GPBP1",2.50191837025951e-40,0.313666868370728,0.541,0.302,1.47413030375691e-35,"2","GPBP1"
"MRPS18C",2.875858446332e-40,0.31118303747611,0.282,0.133,1.69445579657881e-35,"2","MRPS18C"
"AGAP1",2.92562790513949e-40,0.296490258705429,0.343,0.172,1.72377996170819e-35,"2","AGAP1"
"NDUFB8",3.556070482846e-40,0.268960961226105,0.426,0.223,2.09523672849286e-35,"2","NDUFB8"
"BCLAF1",3.76408850766553e-40,0.257666801492917,0.467,0.25,2.21780094871653e-35,"2","BCLAF1"
"CDC42SE2",3.89225221096177e-40,0.305298894187673,0.299,0.144,2.29331500269868e-35,"2","CDC42SE2"
"ZHX2",4.62960038751929e-40,0.361262992702534,0.261,0.122,2.72776054832637e-35,"2","ZHX2"
"GCLC",4.93723493822232e-40,0.25191919848042,0.343,0.171,2.90901882560059e-35,"2","GCLC"
"HNRNPD",5.95689240623004e-40,0.34308423637043,0.785,0.497,3.50980100575074e-35,"2","HNRNPD"
"CDK12",7.14729831714598e-40,0.284531413039195,0.39,0.203,4.21118816846241e-35,"2","CDK12"
"RC3H1",8.36889481484962e-40,0.280207185619726,0.363,0.186,4.9309528249094e-35,"2","RC3H1"
"GULP1",8.90370392442642e-40,0.419097500145146,0.3,0.147,5.24606235227205e-35,"2","GULP1"
"GLRX5",9.22746090740776e-40,0.278149563787074,0.255,0.116,5.43681996664465e-35,"2","GLRX5"
"PDE4D1",1.02014672957637e-39,0.347098959101233,0.846,0.612,6.01070453066399e-35,"2","PDE4D"
"SIK3",1.04696836383666e-39,0.344065905309086,0.735,0.463,6.16873759972561e-35,"2","SIK3"
"LUC7L3",1.08837293436574e-39,0.27728185847538,0.604,0.344,6.41269332928295e-35,"2","LUC7L3"
"CRNDE",1.27747923070083e-39,0.339589223280161,0.275,0.13,7.5269076272893e-35,"2","CRNDE"
"HINT1",1.35941837584929e-39,0.305321593464547,0.937,0.757,8.00969307050404e-35,"2","HINT1"
"SF3B4",1.50740373555859e-39,0.313143893528566,0.27,0.127,8.88162280991124e-35,"2","SF3B4"
"SIPA1L1",1.61125765031566e-39,0.366681570133156,0.698,0.437,9.49353007565987e-35,"2","SIPA1L1"
"DCTN6",1.78336105896672e-39,0.302727847126024,0.282,0.134,1.05075633594319e-34,"2","DCTN6"
"RPS29",1.90654329763998e-39,0.332709364542339,0.879,0.663,1.12333531096947e-34,"2","RPS29"
"TNFAIP3",1.99368024142107e-39,0.304558677590019,0.315,0.158,1.1746763982453e-34,"2","TNFAIP3"
"NAA15",2.32635814132845e-39,0.307105559640753,0.34,0.172,1.37069021687072e-34,"2","NAA15"
"PHKB",2.35236069332371e-39,0.307918927097845,0.299,0.145,1.38601092050633e-34,"2","PHKB"
"ZMYM4",2.66996761410667e-39,0.271578282326474,0.365,0.186,1.57314491823165e-34,"2","ZMYM4"
"MANF",2.95663364812466e-39,0.290721458955495,0.327,0.163,1.74204854547505e-34,"2","MANF"
"POLR2B",3.57973501278587e-39,0.252386808157767,0.355,0.18,2.10917986953344e-34,"2","POLR2B"
"GSDMD",4.00681790450826e-39,0.286937366612292,0.284,0.135,2.36081710933627e-34,"2","GSDMD"
"AP2S1",4.26588116479153e-39,0.343226267804528,0.639,0.38,2.51345718229517e-34,"2","AP2S1"
"PDE8A",5.23803381921045e-39,0.321713911827985,0.303,0.149,3.08624952627879e-34,"2","PDE8A"
"TEAD1",5.32988271176932e-39,0.284609622330593,0.45,0.245,3.14036689377449e-34,"2","TEAD1"
"HSPA41",6.16220706067421e-39,0.277268876907183,0.505,0.278,3.63077240014924e-34,"2","HSPA4"
"TAF15",7.83640829873439e-39,0.313567971385868,0.305,0.149,4.6172117696143e-34,"2","TAF15"
"TRAPPC9",8.35346821324712e-39,0.267679607276695,0.323,0.161,4.92186347124521e-34,"2","TRAPPC9"
"CHCHD2",9.06040219742978e-39,0.339755409753115,0.761,0.495,5.33838897472563e-34,"2","CHCHD2"
"EHMT1",9.06809294701023e-39,0.2592322707176,0.501,0.276,5.34292036437843e-34,"2","EHMT1"
"DCAF13",1.30419142549828e-38,0.323463750336989,0.269,0.127,7.68429587903586e-34,"2","DCAF13"
"NOB1",1.33917450111755e-38,0.324188041706002,0.266,0.125,7.8904161605846e-34,"2","NOB1"
"NUCKS1",1.59565536673916e-38,0.386465328152441,0.795,0.523,9.40160142082712e-34,"2","NUCKS1"
"NDUFA1",1.83458756043509e-38,0.256862042267941,0.475,0.257,1.08093899060835e-33,"2","NDUFA1"
"SFT2D1",2.28170540608349e-38,0.264632649122653,0.322,0.16,1.34438082526439e-33,"2","SFT2D1"
"TAF9",2.29685465601609e-38,0.280497932687995,0.315,0.156,1.35330676332468e-33,"2","TAF9"
"TMEM33",2.90657972251003e-38,0.313373237490323,0.273,0.13,1.71255677250291e-33,"2","TMEM33"
"NBDY",3.11216758265245e-38,0.276444308721494,0.406,0.214,1.83368913969882e-33,"2","NBDY"
"MRPL18",3.13637497865509e-38,0.348169616604459,0.262,0.124,1.84795213742358e-33,"2","MRPL18"
"TUBA1B",6.16639031173918e-38,0.611569221352474,0.743,0.526,3.63323717167672e-33,"2","TUBA1B"
"ZZZ3",6.37598690869657e-38,0.312286560660983,0.275,0.132,3.75673148660402e-33,"2","ZZZ3"
"PRELID1",6.39270112466004e-38,0.258754785540084,0.441,0.237,3.76657950264969e-33,"2","PRELID1"
"EWSR1",7.706509988327e-38,0.276672261697133,0.476,0.262,4.54067568512227e-33,"2","EWSR1"
"COPS6",7.78266104196085e-38,0.276555314043377,0.308,0.152,4.58554388592333e-33,"2","COPS6"
"MPLKIP",7.85716569068899e-38,0.271089576969658,0.369,0.191,4.62944202495395e-33,"2","MPLKIP"
"LMBR1",9.80634168379886e-38,0.256917940704358,0.335,0.169,5.77789652009429e-33,"2","LMBR1"
"UBE2S",1.25296290222621e-37,0.577296610225205,0.263,0.128,7.3824574199168e-33,"2","UBE2S"
"SNHG321",1.31081194878713e-37,0.289777912209284,0.566,0.323,7.72330400225376e-33,"2","SNHG32"
"CNOT1",1.36591091278766e-37,0.318240638429526,0.294,0.145,8.04794709814492e-33,"2","CNOT1"
"RPL22L11",1.40558348992053e-37,0.360924344666006,0.695,0.439,8.28169792261174e-33,"2","RPL22L1"
"ECHDC1",1.78609611922095e-37,0.301982053409992,0.253,0.119,1.05236783344498e-32,"2","ECHDC1"
"MRPL41",1.94820410616557e-37,0.265600364765336,0.544,0.31,1.14788185935275e-32,"2","MRPL41"
"BCAS2",1.98904367625817e-37,0.282203020955621,0.298,0.147,1.17194453405131e-32,"2","BCAS2"
"HNRNPA31",2.17247521762417e-37,0.266114283582789,0.617,0.357,1.28002239822416e-32,"2","HNRNPA3"
"NDUFB4",2.5077038450695e-37,0.263040524634212,0.544,0.308,1.47753910551495e-32,"2","NDUFB4"
"TCERG1",2.53237639613523e-37,0.283137916238784,0.459,0.252,1.49207617260288e-32,"2","TCERG1"
"HOTAIRM1",2.87689013274147e-37,0.270274645080363,0.257,0.121,1.69506366621127e-32,"2","HOTAIRM1"
"GAREM1",4.48678865535417e-37,0.331965346622297,0.307,0.155,2.64361587573467e-32,"2","GAREM1"
"DNTTIP2",4.73465988634906e-37,0.270741602071799,0.619,0.363,2.78966160503687e-32,"2","DNTTIP2"
"PSMC3",5.79121571186924e-37,0.26622780847119,0.308,0.155,3.41218429743336e-32,"2","PSMC3"
"EIF3K",5.81937748357334e-37,0.308044613903574,0.619,0.364,3.42877721332141e-32,"2","EIF3K"
"WARS1",5.9883363829811e-37,0.311581262925433,0.256,0.122,3.52832779685246e-32,"2","WARS1"
"PIN1",6.08884210820916e-37,0.331066564618201,0.266,0.128,3.58754577015684e-32,"2","PIN1"
"ARIH2",6.23666721668842e-37,0.27777145633541,0.284,0.138,3.67464432407282e-32,"2","ARIH2"
"CTCF",6.74601539488136e-37,0.259918411236773,0.283,0.138,3.9747522706641e-32,"2","CTCF"
"ANXA11",6.75384436598577e-37,0.280724043702671,0.583,0.34,3.97936510043881e-32,"2","ANXA11"
"TOPBP1",8.25326586762585e-37,0.331266401826149,0.274,0.133,4.86282424920515e-32,"2","TOPBP1"
"MECOM",1.5379655389815e-36,0.322399485375404,0.666,0.411,9.06169295567898e-32,"2","MECOM"
"UBL5",1.78343801190535e-36,0.318826966918737,0.649,0.394,1.05080167661463e-31,"2","UBL5"
"MRPL36",2.35812112941224e-36,0.277010136533349,0.351,0.182,1.38940496944969e-31,"2","MRPL36"
"CLTA",2.43893934213977e-36,0.313049272260159,0.859,0.613,1.43702306038875e-31,"2","CLTA"
"RBM25",3.07411309886537e-36,0.275710776437206,0.64,0.379,1.81126743785147e-31,"2","RBM25"
"RFX7",3.3233452802544e-36,0.32986510950056,0.304,0.153,1.95811503912589e-31,"2","RFX7"
"PLEKHG1",4.13777210253568e-36,0.388022569778006,0.284,0.141,2.43797532281402e-31,"2","PLEKHG1"
"AGL",4.30659844492075e-36,0.256604693247078,0.274,0.133,2.53744780374731e-31,"2","AGL"
"FHIP1A",5.30191902790811e-36,0.270080838983968,0.662,0.408,3.12389069124346e-31,"2","FHIP1A"
"KIF26B",5.94541020464689e-36,0.333422200826656,0.298,0.151,3.50303569257795e-31,"2","KIF26B"
"VTI1A",1.23402614261101e-35,0.280876087313559,0.354,0.186,7.27088203226408e-31,"2","VTI1A"
"GTF2H5",1.28820543116917e-35,0.314943044502661,0.287,0.144,7.59010640044875e-31,"2","GTF2H5"
"UVRAG",1.36209289877105e-35,0.340743422638382,0.27,0.132,8.02545135955902e-31,"2","UVRAG"
"IFITM31",1.93345203985582e-35,0.300156302193732,0.865,0.627,1.13918994188305e-30,"2","IFITM3"
"GAS51",1.99582440474918e-35,0.263536832869665,0.899,0.709,1.17593973927822e-30,"2","GAS5"
"NAE1",2.43379838584789e-35,0.30785420871755,0.322,0.166,1.43399400894158e-30,"2","NAE1"
"UCHL3",3.00050241267479e-35,0.259097439201095,0.329,0.169,1.76789602154798e-30,"2","UCHL3"
"SEPTIN11",3.52925019649463e-35,0.289288803667109,0.504,0.289,2.07943421577464e-30,"2","SEPTIN11"
"BMS1",4.61543678527098e-35,0.251806150574295,0.29,0.144,2.71941535388166e-30,"2","BMS1"
"PRDX5",5.23541671474495e-35,0.33237240442702,0.776,0.524,3.08470752832772e-30,"2","PRDX5"
"ANKRD17",5.59860335562747e-35,0.253518243635637,0.617,0.361,3.29869709713571e-30,"2","ANKRD17"
"PTPRG",5.66553018769747e-35,0.405999791261588,0.263,0.13,3.33813038659135e-30,"2","PTPRG"
"ELOC",8.79337482713289e-35,0.265133231641323,0.545,0.314,5.1810564481467e-30,"2","ELOC"
"RNF144B",9.0891413131511e-35,0.250165532548778,0.312,0.162,5.35532206170863e-30,"2","RNF144B"
"TMOD3",9.36323170842753e-35,0.271336563262335,0.614,0.361,5.5168161226055e-30,"2","TMOD3"
"SNHG61",9.58282587938824e-35,0.252497595991694,0.634,0.381,5.64620100813555e-30,"2","SNHG6"
"MRPS10",9.97920111978894e-35,0.274404769825758,0.268,0.131,5.87974529977964e-30,"2","MRPS10"
"RPS12P22",1.55994336012081e-34,0.281703118118161,0.263,0.129,9.19118627783183e-30,"2","RPS12P22"
"RPS28",2.63908285685287e-34,0.283462052219173,0.911,0.736,1.55494761925771e-29,"2","RPS28"
"BAX",4.79920289979063e-34,0.253328999503084,0.332,0.174,2.82769034855664e-29,"2","BAX"
"EIF3G",5.14238892697216e-34,0.272050015426449,0.47,0.266,3.029895555772e-29,"2","EIF3G"
"GLUD1",5.89460672598674e-34,0.260184775799033,0.496,0.286,3.47310228295138e-29,"2","GLUD1"
"ARHGAP35",1.34633653295041e-33,0.252877713852314,0.265,0.131,7.93261485214382e-29,"2","ARHGAP35"
"UQCRB",1.59216820706814e-33,0.301884969247751,0.848,0.61,9.38105507604545e-29,"2","UQCRB"
"ADAM23",3.11687179351375e-33,0.319812047763894,0.313,0.164,1.8364608607383e-28,"2","ADAM23"
"STAT1",6.06415403134912e-33,0.279941369755051,0.271,0.137,3.5729995552709e-28,"2","STAT1"
"TXNRD11",7.58073634105066e-33,0.25906125162823,0.955,0.799,4.46656985214705e-28,"2","TXNRD1"
"DYNLT1",1.35573377461528e-32,0.254652371976173,0.596,0.358,7.98798340003323e-28,"2","DYNLT1"
"SLC3A21",1.7451243857698e-32,0.275156396761591,0.778,0.517,1.02822728809557e-27,"2","SLC3A2"
"SERBP1",1.81489440924116e-32,0.274996235164389,0.838,0.567,1.06933578592489e-27,"2","SERBP1"
"YBX1",1.95541970840058e-32,0.275226064212815,0.883,0.676,1.15213329218962e-27,"2","YBX1"
"GAPVD1",2.22119529063337e-32,0.270333137876012,0.33,0.176,1.30872826524118e-27,"2","GAPVD1"
"SET",3.20901597515505e-32,0.291140275574841,0.903,0.675,1.89075221256135e-27,"2","SET"
"HSBP1",1.12270624870204e-31,0.270431192099229,0.592,0.355,6.61498521735244e-27,"2","HSBP1"
"AKAP13",2.28309951888988e-31,0.267505721350117,0.689,0.437,1.34520223652992e-26,"2","AKAP13"
"KRT8",3.83069982975302e-31,0.258001239209507,0.709,0.452,2.25704833969048e-26,"2","KRT8"
"MAGI3",4.5368259175598e-31,0.251301856856388,0.331,0.18,2.67309783062623e-26,"2","MAGI3"
"NPM1",4.65010467833293e-31,0.250126957021416,0.957,0.816,2.73984167647376e-26,"2","NPM1"
"OAZ1",1.25659220179444e-30,0.275703029785254,0.876,0.662,7.40384125297283e-26,"2","OAZ1"
"SLC25A6",5.1767691568868e-30,0.265782919989469,0.666,0.422,3.0501523872377e-25,"2","SLC25A6"
"ABHD2",7.72357614901489e-30,0.282481488760523,0.256,0.131,4.55073106699957e-25,"2","ABHD2"
"SEM1",9.48834833955601e-30,0.262898906822598,0.695,0.438,5.5905348416664e-25,"2","SEM1"
"RPL41",3.41706151506035e-28,0.286906577110765,0.669,0.437,2.01333264467356e-23,"2","RPL41"
"FYB1",6.07512417528703e-28,0.259292004015164,0.832,0.61,3.57946316407912e-23,"2","FYB1"
"PSMB1",3.08780985996433e-27,0.256661910275831,0.724,0.47,1.81933756949098e-22,"2","PSMB1"
"NAP1L1",1.32606590682004e-26,0.265788533046744,0.841,0.604,7.81318032298366e-22,"2","NAP1L1"
"SEC61B",2.06679701308535e-26,0.269539969803064,0.739,0.497,1.21775680010989e-21,"2","SEC61B"
"DEK",9.96913616483985e-25,0.27533139451946,0.675,0.449,5.87381502832364e-20,"2","DEK"
"HMGB1",4.37932345788616e-22,0.350880121560448,0.83,0.62,2.58029738138652e-17,"2","HMGB1"
"MMP10",2.54437496537312e-19,0.276047781269896,0.292,0.182,1.49914572959784e-14,"2","MMP10"
"TUBB4B",8.64248971099288e-18,0.291999469014295,0.775,0.566,5.092154937717e-13,"2","TUBB4B"
"CLDN41",0,3.061583919844,0.875,0.269,0,"3","CLDN4"
