"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0.533209052853431,-0.0833391211501468,-0.000190840308163686,"PATE9",0.691002998925476
"OK",0.570058178071654,-0.176522283488368,-0.000373733595863975,"CSPG4",0.691002998925476
"OK",0.518261189820852,-0.0457900112131711,-0.000130503945118674,"GM48302",0.691002998925476
"OK",0.586422466546374,-0.218351736488022,-0.000451564846444115,"SP7",0.691002998925476
"OK",0.531122971383122,-0.0780930228143689,-0.000198845510138436,"4930562C15RIK",0.691002998925476
"OK",0.541047896781518,-0.103074042399457,-0.000202581355161799,"GM49226",0.691002998925476
"OK",0.567624532002517,-0.170329597389473,-0.000324209918790456,"GM32624",0.691002998925476
"OK",0.500895928292865,-0.00224576107866496,-4.92396543555235e-05,"H2-Q2",0.691002998925476
"OK",0.546129038721174,-0.11588722233919,-0.000240634389974044,"GM17634",0.691002998925476
"OK",0.48829475182757,0.0293449170894754,1.16903209807855e-05,"EGFL7",0.691002998925476
"OK",0.554680930193483,-0.137496777657139,-0.000294582682919667,"SLC27A3",0.691002998925476
"OK",0.540865124190202,-0.10261347018047,-0.000247521013683134,"CFAP276",0.691002998925476
"OK",0.551933246767742,-0.13054720879954,-0.000289166376957999,"RBP7",0.691002998925476
"OK",0.548792304276577,-0.122610686815757,-0.000286297903921653,"PTGIR",0.691002998925476
"OK",0.550304677878396,-0.126431152033729,-0.000284449091489371,"GM46224",0.691002998925476
"OK",0.55710499877404,-0.143633352234895,-0.000311793353446146,"GM8098",0.691002998925476
"OK",0.423794624818917,0.192195271522283,0.000334329965009792,"ODAD4",0.691002998925476
"OK",0.572836492988228,-0.183600317504004,-0.000382574883548288,"GM11789",0.691002998925476
"OK",0.563727324847438,-0.160426202510756,-0.000354690535448004,"ENSMUSG00000100967",0.691002998925476
"OK",0.54804884379702,-0.120733262029107,-0.00026136572730507,"SYTL3",0.691002998925476
"OK",0.563951963767326,-0.160996607683057,-0.000362420444119295,"GM32282",0.691002998925476
"OK",0.582077095638453,-0.207210063001612,-0.000446779932406584,"E330013P04RIK",0.691002998925476
