"","logFC","logCPM","F","PValue","FDR"
"ACADSB",-1.6887075838107,4.05498900056043,5.92475383799088,0.0193400851097629,1
"GM39090",1.41180027206296,4.32965009643674,5.92717015858282,0.0193825173791626,1
"1700001G11RIK",1.7177597790164,3.76456723075511,5.91339398557091,0.0194704441889526,1
"TOMM34",-1.18091044212032,4.87199975198794,5.90002110824798,0.0196454704876099,1
"GM49180",2.51874863527201,3.36964079219158,5.87957523360571,0.0196608056579662,1
"RAB30",1.99006371790515,3.44375946069387,5.88332089282149,0.0196833121327903,1
"GM44686",-1.83624657726154,3.85793275546655,5.87287784911262,0.0197980028297641,1
"ZSWIM7",-0.996436898926471,5.37278139497491,5.87041690861667,0.0199350036237545,1
"DMAC2L",-0.697805623554004,6.8375872188949,5.85842561871472,0.0200502448149302,1
"NAALADL2",-1.24018783311793,4.79597192183653,5.85748386336965,0.020061536442925,1
"XLR5A",1.99172134995493,3.44118360649312,5.83851176652149,0.0201258371735708,1
"WDR97",2.77378695690729,3.02568932169345,5.82772054387011,0.020201401487215,1
"TNNI1",-2.58297672299743,3.35233303339867,5.81928739951396,0.0202961061777587,1
"GM17949",-2.58140648088472,3.34977103568092,5.81410867515953,0.0203485240611572,1
"STOML1",-2.07648987482879,3.6217822325168,5.79977952389161,0.0204616302917807,1
"HOXA4",-1.68204775098008,4.04926234261363,5.80797073465691,0.0204925134140676,1
"CILK1",-2.19125287585295,3.69166725644902,5.76791731362398,0.0207896506576814,1
"IFT88",-2.18290862958802,3.6832236111919,5.7617523840103,0.0208536929532582,1
"ACAP1",-2.18290862958802,3.6832236111919,5.7617523840103,0.0208536929532582,1
"PPM1E",-1.8321133676141,3.85377420960651,5.75909799703806,0.0209501826996792,1
"H2AC8",1.03446460494427,4.95993722658964,5.75823735712625,0.0210752017815256,1
"POT1B",-2.58777264704942,3.35626960614003,5.74261501678253,0.0210866944355371,1
"ATL1",1.57968599401359,3.87653993692224,5.7490514042906,0.0211430013273347,1
"KCNT2",-1.8403900512687,3.86210023271646,5.72938386350018,0.0212628188081868,1
"LAMB3",1.09780636174812,5.06236252068522,5.73930760182664,0.0212738567628897,1
"CTSF",2.16105173936711,3.20727770023041,5.71483781023511,0.0213330740012966,1
"LMNB1",-0.808703216409451,5.86936109790225,5.7088245020032,0.0215965176057274,1
"MED11",-0.870827055346799,5.60242059078979,5.70739940185969,0.0216128501769127,1
"NCF4",-1.35646581191828,4.45501075842684,5.70478657590484,0.0216277234771524,1
"TGFBR3",-0.569926070060829,7.16184979671784,5.70452922516751,0.0216417012949155,1
"PRXL2C",-0.89621954002572,5.50169043574093,5.70073628852716,0.0216851888643954,1
"ETFDH",-0.823784320249877,5.87208583325824,5.67955706181756,0.0219136012224255,1
"POLR1C",-0.607595255120176,6.93663974353188,5.67927480921415,0.0219156829390226,1
"RBBP5",-1.362427933922,4.46085817955155,5.67655896998386,0.0219340271090762,1
"NINJ2",2.76943398867882,3.02629327930977,5.63170040111497,0.0222786151001392,1
"PTDSS1",-2.19334559044518,3.69378411395715,5.61461397488524,0.0224474245656551,1
"ARHGEF4",-2.08906564218617,3.63452371946412,5.61438058802658,0.0224497864402437,1
"KCNAB2",-2.57929010937342,3.34761012072124,5.6160021341626,0.0224653401377479,1
"GM14634",-2.57929010937342,3.34761012072124,5.6160021341626,0.0224653401377479,1
"RHBDL3",1.5738793613606,4.03110901624394,5.60290427471835,0.0227537802683235,1
"PI15",2.15998309481806,3.20646939527356,5.58461080845158,0.0227726173816763,1
