"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.02066247012049e-238,0.939995051069468,0.668,0.57,6.04132494024098e-235,"0","ZFAS1"
4.26413536323927e-237,0.361641096269786,0.564,0.369,8.52827072647855e-234,"0","B930018H19RIK"
3.05201702891355e-236,1.53281867831046,0.435,0.335,6.1040340578271e-233,"0","A530076I17RIK"
5.08001043278926e-236,0.401462201718281,0.841,0.685,1.01600208655785e-232,"0","TUBB5"
1.61096771687203e-235,0.942656021563831,0.608,0.505,3.22193543374406e-232,"0","PRL2C2"
3.03746529486068e-230,0.507532196502252,0.465,0.311,6.07493058972136e-227,"0","TMEM140"
5.60961144418263e-230,0.468275990413217,0.809,0.67,1.12192228883653e-226,"0","TUBA1B"
1.51803684645519e-228,0.704353296099152,0.694,0.555,3.03607369291039e-225,"0","VCAN"
6.84234157496752e-228,0.298441690174563,0.414,0.253,1.3684683149935e-224,"0","PTX3"
3.89051433342652e-225,1.03112298978643,0.62,0.421,7.78102866685304e-222,"0","PLAUR"
1.75565573452481e-223,0.523991388372134,0.791,0.628,3.51131146904962e-220,"0","CHCHD2"
5.37598373207337e-223,0.694507365710537,0.71,0.585,1.07519674641467e-219,"0","PRKCA"
7.44265057796312e-223,0.93120519393277,0.643,0.486,1.48853011559262e-219,"0","TNFAIP6"
4.43079821868711e-220,1.55769751521465,0.513,0.394,8.86159643737421e-217,"0","LSMEM1"
4.89131650711494e-218,0.543393035470048,0.735,0.614,9.78263301422987e-215,"0","PRRX1"
1.31136506235786e-216,0.954453468991724,0.6,0.454,2.62273012471572e-213,"0","SLIT3"
2.04467532862807e-216,1.01755197285803,0.496,0.245,4.08935065725613e-213,"0","PHKG1"
5.20031777450372e-215,0.567243443873637,0.519,0.356,1.04006355490074e-211,"0","SNED1"
4.79215343700194e-214,0.319673901189237,0.57,0.305,9.58430687400389e-211,"0","TRP53COR1"
8.82882752623518e-214,0.842665325329468,0.507,0.38,1.76576550524704e-210,"0","4930500G05RIK"
1.76318958304425e-212,1.86413812776156,0.511,0.376,3.5263791660885e-209,"0","ENSMUSG00000104340"
1.78797494827713e-210,1.15232840875756,0.531,0.422,3.57594989655427e-207,"0","GM4117"
