"","logFC","logCPM","F","PValue","FDR"
"FJX1",-1.04014465510139,4.85426736079961,14.2272085452098,0.00210583027058362,0.687467553450168
"LINC02784",-3.6396384292503,0.206419458673177,13.6322059827316,0.00211187418829736,0.687467553450168
"SBSN",5.8264875091091,-0.488835369846622,14.6748455729319,0.00213751923061936,0.691992489385124
"LRRK1",0.789127959628898,6.59340231242088,14.1381329144676,0.00215526170169723,0.693923603628418
"TMEM156",0.713293177030354,5.86213688752092,14.0777257825325,0.00218957887310376,0.699759422918528
"ST6GALNAC5",1.2811370268487,2.28124379077332,14.0665437073941,0.00219714007535519,0.699759422918528
"LOC105375647",5.28810296039,-0.812193175552729,14.4819703642128,0.00222055410070509,0.703414234481419
"TJP2",0.720085869431652,7.13220050542554,13.9967169941987,0.00223657325457186,0.704699979461892
"BIRC3",1.51015493048582,1.98892124876282,13.9624792514589,0.0022594382550444,0.708117563761789
"SAA2-SAA4",3.36551455216637,0.161910225573233,13.3058818406054,0.00232621377679187,0.719031221671094
"IFITM10",-0.903704213810137,4.27550471193299,13.8379429715033,0.00233217968641742,0.719031221671094
"CLDN4",1.06557791456051,8.91608640900791,13.8102924552972,0.00234921615676999,0.719031221671094
"LOC107985256",1.07313106033136,2.85961593591372,13.7886755918249,0.00236310914391538,0.719031221671094
"TSPAN7",-0.767945561538476,5.23403834430581,13.7599297056419,0.00238078688100646,0.719031221671094
"DEPDC1",-2.85427223487875,1.36441884062346,13.7225968275731,0.00238207184263474,0.719031221671094
"TLR1",0.973272370863557,3.56879682222554,13.7557474265217,0.00238355951758318,0.719031221671094
"DLK2",-1.01386210003086,3.21967074892499,13.7427687972909,0.00239188933210344,0.719031221671094
"CREG1",-0.734059064607573,5.94287037152173,13.6570538718998,0.00244672254164923,0.730479658869482
"MACC1",0.882864707934264,7.44043334262903,13.6447094094363,0.00245476871106852,0.730479658869482
"YEATS2-AS1",5.29835758743361,-0.804298248709843,14.0557970678441,0.00247127965267761,0.731205424074195
"EFCAB13",0.998798666259201,4.1575745381761,13.5606804516085,0.00251050102068921,0.731205424074195
"TRIM8",0.820645766438411,4.23994988861264,13.5204806489652,0.0025376231770181,0.731205424074195
"NSUN6",0.80349116933018,5.16217186173373,13.4694179200928,0.00257253471742566,0.731205424074195
"ZEB2",0.974492261466495,4.589003957273,13.4462448252946,0.00258860372084269,0.731205424074195
"PRR11",-1.02188864669891,3.63467034831107,13.4274261046994,0.00260184982907011,0.731205424074195
"VWA8",-0.762506579870136,7.04468267286787,13.4228741987452,0.00260484834343774,0.731205424074195
"OAF",0.910540943763434,6.42185546217648,13.4131593617937,0.00261165925016851,0.731205424074195
"LOC124901278",1.07246968143429,3.15845652679693,13.410126217036,0.00261409385963608,0.731205424074195
"NHSL2",1.70812920238663,1.2683340963656,13.3997764375613,0.00263046297773309,0.731205424074195
"APOBEC3A",1.83153292555234,4.86102001993482,13.3571462860292,0.00265138978876513,0.731205424074195
"ELK3",0.651015202431924,7.18914777634062,13.3529486283393,0.00265432509558197,0.731205424074195
"DAPP1",0.808762051872669,6.95568641436117,13.3456983352378,0.00265951699791165,0.731205424074195
"CCDC33",1.13643957667245,5.14680608857565,13.304884619068,0.0026889951748168,0.731205424074195
"EPHA1-AS1",1.0101995486692,3.39603078673652,13.3014973803254,0.00269164232969098,0.731205424074195
"MAB21L4",2.58497333248415,0.815919035867115,13.1960599056934,0.00272104417869808,0.731205424074195
"SLC5A1",2.75871929869651,0.731257959847413,13.1418543014556,0.00272549228834234,0.731205424074195
"IFIT2",-1.13249647720396,3.36066321945946,13.2388277324307,0.0027376858169405,0.731205424074195
"H1-5",-1.6825495354763,2.7327054768255,13.2093374682591,0.00276054788043457,0.731205424074195
"KCNN1",2.715848040855,-0.281537761647747,12.7055144728097,0.00276227563870741,0.731205424074195
"LAYN",2.715848040855,-0.281537761647747,12.7055144728097,0.00276227563870741,0.731205424074195
"GPR37L1",2.715848040855,-0.281537761647747,12.7055144728097,0.00276227563870741,0.731205424074195
"ARID3B",1.11772948108323,4.47841343045083,13.1598158966019,0.00279676680275545,0.731205424074195
